ratings,review
3,"Had very high expectations based on reviews, but upon use found the battery life to be very pathetic, lasts only 1 day max with full charge, totally unexpected with the 6000MAh battery, camera is also very mediocre quality. "
5,Nice
5,Nice
5,Nice
5,It is very bad product totaly money wastage and compeny not responding
5,It is very bad product totaly money wastage and compeny not responding
5,It is very bad product totaly money wastage and compeny not responding
4,"Overall Good , just one drawback due to its plastic back cover its get vibrated when we play any music on"
4,"Overall Good , just one drawback due to its plastic back cover its get vibrated when we play any music on"
5,Super
5,Super
5,Super
4,Battery charging bagoladhu
4,Battery charging bagoladhu
5,Nice
5,Nice
5,It is very bad product totaly money wastage and compeny not responding
5,It is very bad product totaly money wastage and compeny not responding
5,It is very bad product totaly money wastage and compeny not responding
4,"Overall Good , just one drawback due to its plastic back cover its get vibrated when we play any music on"
4,"Overall Good , just one drawback due to its plastic back cover its get vibrated when we play any music on"
4,"Overall Good , just one drawback due to its plastic back cover its get vibrated when we play any music on"
5,Super
5,It is very bad product totaly money wastage and compeny not responding
5,It is very bad product totaly money wastage and compeny not responding
4,"Overall Good , just one drawback due to its plastic back cover its get vibrated when we play any music on"
4,"Overall Good , just one drawback due to its plastic back cover its get vibrated when we play any music on"
5,It is very bad product totaly money wastage and compeny not responding
5,It is very bad product totaly money wastage and compeny not responding
5,It is very bad product totaly money wastage and compeny not responding
5,It is very bad product totaly money wastage and compeny not responding
5,It is very bad product totaly money wastage and compeny not responding
5,It's very nice mobile
5,It's very nice mobile
5,It's very nice mobile
4,"Used for 4 months. Heavy to carry, dual speaker not working same time, finger print not working, hybrid sim slot, call recording inimating to opposite person.only worth for camera. Waste of money."
5,Volue for monry
5,It's very nice mobile
5,It's very nice mobile
5,It's very nice mobile
5,It's very nice mobile
4,"Used for 4 months. Heavy to carry, dual speaker not working same time, finger print not working, hybrid sim slot, call recording inimating to opposite person.only worth for camera. Waste of money."
4,"Used for 4 months. Heavy to carry, dual speaker not working same time, finger print not working, hybrid sim slot, call recording inimating to opposite person.only worth for camera. Waste of money."
5,Volue for monry
5,Volue for monry
5,Volue for monry
5,It's very nice mobile
5,It's very nice mobile
3,"Phone Genearal Function is very annoying... Specially, Contact & Message is worst to use smooth way. "
5,"Nice product , value for money."
4,"Used for 4 months. Heavy to carry, dual speaker not working same time, finger print not working, hybrid sim slot, call recording inimating to opposite person.only worth for camera. Waste of money."
4,"Used for 4 months. Heavy to carry, dual speaker not working same time, finger print not working, hybrid sim slot, call recording inimating to opposite person.only worth for camera. Waste of money."
4,"Used for 4 months. Heavy to carry, dual speaker not working same time, finger print not working, hybrid sim slot, call recording inimating to opposite person.only worth for camera. Waste of money."
5,Volue for monry
5,Volue for monry
5,Volue for monry
5,Volue for monry
5,It's very nice mobile
5,It's very nice mobile
3,"Phone Genearal Function is very annoying... Specially, Contact & Message is worst to use smooth way. "
3,"Phone Genearal Function is very annoying... Specially, Contact & Message is worst to use smooth way. "
3,"Phone Genearal Function is very annoying... Specially, Contact & Message is worst to use smooth way. "
3,"Phone Genearal Function is very annoying... Specially, Contact & Message is worst to use smooth way. "
5,"Nice product , value for money."
4,"Used for 4 months. Heavy to carry, dual speaker not working same time, finger print not working, hybrid sim slot, call recording inimating to opposite person.only worth for camera. Waste of money."
5,Volue for monry
5,Volue for monry
3,Overall  performance is Good  but Camera is Very lagging at night time and Poor performance on gaming
3,"Phone Genearal Function is very annoying... Specially, Contact & Message is worst to use smooth way. "
3,"Phone Genearal Function is very annoying... Specially, Contact & Message is worst to use smooth way. "
5,"Nice product , value for money."
5,"Nice product , value for money."
5,"Nice product , value for money."
5,"Nice product , value for money."
4,"Used for 4 months. Heavy to carry, dual speaker not working same time, finger print not working, hybrid sim slot, call recording inimating to opposite person.only worth for camera. Waste of money."
4,"Used for 4 months. Heavy to carry, dual speaker not working same time, finger print not working, hybrid sim slot, call recording inimating to opposite person.only worth for camera. Waste of money."
4,"Used for 4 months. Heavy to carry, dual speaker not working same time, finger print not working, hybrid sim slot, call recording inimating to opposite person.only worth for camera. Waste of money."
3,Overall  performance is Good  but Camera is Very lagging at night time and Poor performance on gaming
3,Overall  performance is Good  but Camera is Very lagging at night time and Poor performance on gaming
3,Overall  performance is Good  but Camera is Very lagging at night time and Poor performance on gaming
3,Overall  performance is Good  but Camera is Very lagging at night time and Poor performance on gaming
3,"Phone Genearal Function is very annoying... Specially, Contact & Message is worst to use smooth way. "
3,"Phone Genearal Function is very annoying... Specially, Contact & Message is worst to use smooth way. "
3,"Phone Genearal Function is very annoying... Specially, Contact & Message is worst to use smooth way. "
3,Not bad....
5,"Nice product , value for money."
5,"Nice product , value for money."
5,"Nice product , value for money."
4,"Used for 4 months. Heavy to carry, dual speaker not working same time, finger print not working, hybrid sim slot, call recording inimating to opposite person.only worth for camera. Waste of money."
4,"Used for 4 months. Heavy to carry, dual speaker not working same time, finger print not working, hybrid sim slot, call recording inimating to opposite person.only worth for camera. Waste of money."
4,"Used for 4 months. Heavy to carry, dual speaker not working same time, finger print not working, hybrid sim slot, call recording inimating to opposite person.only worth for camera. Waste of money."
3,Overall  performance is Good  but Camera is Very lagging at night time and Poor performance on gaming
3,Overall  performance is Good  but Camera is Very lagging at night time and Poor performance on gaming
3,"Phone Genearal Function is very annoying... Specially, Contact & Message is worst to use smooth way. "
3,"Phone Genearal Function is very annoying... Specially, Contact & Message is worst to use smooth way. "
3,Not bad....
3,Not bad....
3,Not bad....
5,"Awesome I brought 1year over good battery backup, Proccing too good I got less money only Good quality and strong mobile"
5,"Nice product , value for money."
5,"Nice product , value for money."
4,"Used for 4 months. Heavy to carry, dual speaker not working same time, finger print not working, hybrid sim slot, call recording inimating to opposite person.only worth for camera. Waste of money."
4,"Used for 4 months. Heavy to carry, dual speaker not working same time, finger print not working, hybrid sim slot, call recording inimating to opposite person.only worth for camera. Waste of money."
3,Overall  performance is Good  but Camera is Very lagging at night time and Poor performance on gaming
3,Overall  performance is Good  but Camera is Very lagging at night time and Poor performance on gaming
3,Overall  performance is Good  but Camera is Very lagging at night time and Poor performance on gaming
5,"Most reliable and affordable performance phone at this price point. Massive battery , awesome cam."
4,Nice Phone
3,Not bad....
3,Not bad....
3,Not bad....
5,"Awesome I brought 1year over good battery backup, Proccing too good I got less money only Good quality and strong mobile"
5,"Awesome I brought 1year over good battery backup, Proccing too good I got less money only Good quality and strong mobile"
5,"Awesome I brought 1year over good battery backup, Proccing too good I got less money only Good quality and strong mobile"
4,Nice product
5,Amazing battery pac up
5,Ok
5,"Most reliable and affordable performance phone at this price point. Massive battery , awesome cam."
5,"Most reliable and affordable performance phone at this price point. Massive battery , awesome cam."
5,"Most reliable and affordable performance phone at this price point. Massive battery , awesome cam."
4,Nice Phone
4,Nice Phone
3,Not bad....
3,Not bad....
3,Not bad....
5,"Awesome I brought 1year over good battery backup, Proccing too good I got less money only Good quality and strong mobile"
5,"Awesome I brought 1year over good battery backup, Proccing too good I got less money only Good quality and strong mobile"
5,"Awesome I brought 1year over good battery backup, Proccing too good I got less money only Good quality and strong mobile"
4,Nice product
4,Nice product
4,Nice product
5,Amazing battery pac up
5,Amazing battery pac up
5,Amazing battery pac up
5,Ok
5,Ok
5,Ok
4,Loved❤ it
5,"Most reliable and affordable performance phone at this price point. Massive battery , awesome cam."
5,"Most reliable and affordable performance phone at this price point. Massive battery , awesome cam."
5,"Most reliable and affordable performance phone at this price point. Massive battery , awesome cam."
4,Nice Phone
4,Nice Phone
4,Nice Phone
3,Not bad....
3,Not bad....
3,Not bad....
5,"Awesome I brought 1year over good battery backup, Proccing too good I got less money only Good quality and strong mobile"
5,"Awesome I brought 1year over good battery backup, Proccing too good I got less money only Good quality and strong mobile"
4,Nice product
4,Nice product
5,Amazing battery pac up
5,Amazing battery pac up
5,Amazing battery pac up
5,Ok
5,Ok
5,Ok
4,Loved❤ it
4,Loved❤ it
4,Loved❤ it
5,"Most reliable and affordable performance phone at this price point. Massive battery , awesome cam."
5,"Most reliable and affordable performance phone at this price point. Massive battery , awesome cam."
5,"Most reliable and affordable performance phone at this price point. Massive battery , awesome cam."
4,Nice Phone
4,Nice Phone
3,Not bad....
5,"Awesome I brought 1year over good battery backup, Proccing too good I got less money only Good quality and strong mobile"
5,"Awesome I brought 1year over good battery backup, Proccing too good I got less money only Good quality and strong mobile"
5,"Awesome I brought 1year over good battery backup, Proccing too good I got less money only Good quality and strong mobile"
4,Nice product
4,Nice product
5,Amazing battery pac up
5,Amazing battery pac up
5,Amazing battery pac up
5,Good
5,Ok
5,Ok
5,Ok
4,Loved❤ it
4,Loved❤ it
5,"Most reliable and affordable performance phone at this price point. Massive battery , awesome cam."
5,"Most reliable and affordable performance phone at this price point. Massive battery , awesome cam."
5,"Most reliable and affordable performance phone at this price point. Massive battery , awesome cam."
4,Nice Phone
4,Nice Phone
4,Nice Phone
4,Nice product
4,Nice product
4,Nice product
4,Good gaming mobile good performance good battery worth to money
5,Amazing battery pac up
5,Amazing battery pac up
5,Amazing battery pac up
4,After using 4 months phone going to heat and hang
5,Good
5,Good
5,Good
5,Ok
5,Ok
5,Ok
4,Loved❤ it
4,Loved❤ it
5,"Most reliable and affordable performance phone at this price point. Massive battery , awesome cam."
4,Nice Phone
4,Nice Phone
4,Nice Phone
4,Nice product
4,Nice product
4,Good gaming mobile good performance good battery worth to money
4,Good gaming mobile good performance good battery worth to money
4,Good gaming mobile good performance good battery worth to money
5,Amazing battery pac up
4,Ok good
4,I am happy
4,After using 4 months phone going to heat and hang
4,After using 4 months phone going to heat and hang
4,After using 4 months phone going to heat and hang
5,Good
5,Good
5,Good
5,Ok
4,Loved❤ it
4,Loved❤ it
4,Loved❤ it
4,Nice product
4,I m satisfied with this product
4,Good gaming mobile good performance good battery worth to money
4,Good gaming mobile good performance good battery worth to money
4,Good gaming mobile good performance good battery worth to money
5,excellent product
4,Ok good
4,Ok good
4,Ok good
4,I am happy
4,I am happy
4,I am happy
4,After using 4 months phone going to heat and hang
4,After using 4 months phone going to heat and hang
5,Good
5,Good
5,Good
4,Loved❤ it
4,Loved❤ it
4,Loved❤ it
4,I m satisfied with this product
4,I m satisfied with this product
4,Good gaming mobile good performance good battery worth to money
4,Good gaming mobile good performance good battery worth to money
4,Good gaming mobile good performance good battery worth to money
3,Very bad camra
3,Very bad camra
5,excellent product
5,excellent product
5,excellent product
5,excellent product
4,Ok good
4,Ok good
4,Ok good
4,I am happy
4,I am happy
4,I am happy
4,After using 4 months phone going to heat and hang
4,After using 4 months phone going to heat and hang
4,After using 4 months phone going to heat and hang
5,Good
5,Good
5,Good
4,I m satisfied with this product
4,I m satisfied with this product
4,I m satisfied with this product
4,Good gaming mobile good performance good battery worth to money
4,Good gaming mobile good performance good battery worth to money
4,Good gaming mobile good performance good battery worth to money
3,Very bad camra
3,Very bad camra
3,Very bad camra
3,Very bad camra
5,excellent product
5,excellent product
5,excellent product
5,excellent product
4,Ok good
4,Ok good
4,I am happy
4,I am happy
4,I am happy
4,After using 4 months phone going to heat and hang
4,After using 4 months phone going to heat and hang
4,I m satisfied with this product
4,I m satisfied with this product
4,I m satisfied with this product
4,Good gaming mobile good performance good battery worth to money
3,Very bad camra
5,excellent product
4,Ok good
4,Ok good
4,Ok good
4,I am happy
4,I am happy
4,I am happy
5,Good
5,Super
4,After using 4 months phone going to heat and hang
4,After using 4 months phone going to heat and hang
4,I m satisfied with this product
4,I m satisfied with this product
4,Ok good
4,Ok good
4,I am happy
5,Good
5,Good
5,Good
5,Super
5,Super
5,Super
4,After using 4 months phone going to heat and hang
5,Super experience
4,I m satisfied with this product
4,I m satisfied with this product
4,I m satisfied with this product
5,Good
5,Good
5,Good
5,Super
5,Super
5,Super
5,Super experience
5,Super experience
5,Good
5,Good
5,Good
5,Super
5,Super
5,Super
5,Super experience
5,Super experience
5,Super experience
5,Impressed with this product❤
5,Good
5,Good
5,Super
5,Super
5,Super
5,Super experience
5,Super experience
5,Super experience
5,Impressed with this product❤
5,Impressed with this product❤
5,Impressed with this product❤
4,This phone is good and the batter is not better for me camera is awsome this phone is worth
5,Super experience
5,Super experience
5,Impressed with this product❤
5,Impressed with this product❤
5,Impressed with this product❤
5,Chipset it ok
4,This phone is good and the batter is not better for me camera is awsome this phone is worth
4,This phone is good and the batter is not better for me camera is awsome this phone is worth
4,This phone is good and the batter is not better for me camera is awsome this phone is worth
5,Super experience
5,Super experience
5,Impressed with this product❤
5,Impressed with this product❤
5,Impressed with this product❤
5,Chipset it ok
5,Chipset it ok
5,Chipset it ok
4,Superb phn
4,This phone is good and the batter is not better for me camera is awsome this phone is worth
4,This phone is good and the batter is not better for me camera is awsome this phone is worth
4,This phone is good and the batter is not better for me camera is awsome this phone is worth
5,Super experience
5,Impressed with this product❤
5,Impressed with this product❤
5,Impressed with this product❤
5,Chipset it ok
5,Chipset it ok
5,Chipset it ok
4,Superb phn
4,Superb phn
4,Superb phn
4,This phone is good and the batter is not better for me camera is awsome this phone is worth
4,This phone is good and the batter is not better for me camera is awsome this phone is worth
4,This phone is good and the batter is not better for me camera is awsome this phone is worth
5,Impressed with this product❤
5,Chipset it ok
5,Chipset it ok
5,Chipset it ok
4,Superb phn
4,Superb phn
4,Superb phn
4,This phone is good and the batter is not better for me camera is awsome this phone is worth
4,This phone is good and the batter is not better for me camera is awsome this phone is worth
4,This phone is good and the batter is not better for me camera is awsome this phone is worth
5,Best
5,Chipset it ok
5,Chipset it ok
4,Superb phn
4,Superb phn
4,This phone is good and the batter is not better for me camera is awsome this phone is worth
5,Best
5,Best
5,Best
5,Chipset it ok
5,Chipset it ok
5,Poco x3 mobile is vera level
4,Superb phn
4,Superb phn
5,Best
5,Best
5,Best
5,Poco x3 mobile is vera level
5,Poco x3 mobile is vera level
5,Poco x3 mobile is vera level
5,Just buy and enjoy
4,Superb phn
4,Superb phn
4,Superb phn
5,Best
5,Best
5,Best
5,Poco x3 mobile is vera level
5,Just buy and enjoy
5,Just buy and enjoy
5,Just buy and enjoy
5,Best
5,Best
5,Best
4,"During video call back flesh light not working, "
5,Fully superb 
5,Poco x3 mobile is vera level
5,Poco x3 mobile is vera level
5,Poco x3 mobile is vera level
5,Just buy and enjoy
5,Just buy and enjoy
5,Just buy and enjoy
5,Best
5,Exllent
4,"During video call back flesh light not working, "
4,"During video call back flesh light not working, "
4,"During video call back flesh light not working, "
5,Fully superb 
5,Fully superb 
5,Fully superb 
5,Camera quality is just wonderful✨😍
5,Poco x3 mobile is vera level
5,Poco x3 mobile is vera level
5,Poco x3 mobile is vera level
5,Just buy and enjoy
5,Just buy and enjoy
5,Just buy and enjoy
5,Exllent
5,Exllent
5,Exllent
4,"During video call back flesh light not working, "
4,"During video call back flesh light not working, "
4,"During video call back flesh light not working, "
5,Fully superb 
5,Fully superb 
5,Camera quality is just wonderful✨😍
5,Camera quality is just wonderful✨😍
5,Camera quality is just wonderful✨😍
5,Poco x3 mobile is vera level
5,Poco x3 mobile is vera level
5,Poco x3 mobile is vera level
5,Just buy and enjoy
5,Just buy and enjoy
5,It's a amazing mobile
5,Nice Phone. I love it so much. This device's game performance is very xtreme
5,Exllent
5,Exllent
5,Exllent
4,"During video call back flesh light not working, "
4,"During video call back flesh light not working, "
4,"During video call back flesh light not working, "
5,Fully superb 
5,Fully superb 
5,Fully superb 
5,Camera quality is just wonderful✨😍
5,Camera quality is just wonderful✨😍
5,Best product
5,"THIS PHONE IS REALLY NICE FOR GAMING AND NORMAL USES. BUT ONE DISADVANTAGED IS WHEN WE PLAY VIDEO OR SONG, BACK SIDE VIBRATE 📳 LITTLE... BUT THAT'S NOT A BIG PROBLEM... ANY IT'S OVERALL BEST PHONE.. AMAZING performance"
5,Just buy and enjoy
5,Just buy and enjoy
5,It's a amazing mobile
5,It's a amazing mobile
5,It's a amazing mobile
5,Nice Phone. I love it so much. This device's game performance is very xtreme
5,Nice Phone. I love it so much. This device's game performance is very xtreme
5,Nice Phone. I love it so much. This device's game performance is very xtreme
5,Nice Phone. I love it so much. This device's game performance is very xtreme
5,Exllent
5,Exllent
5,Exllent
5,Exllent
4,"During video call back flesh light not working, "
4,"During video call back flesh light not working, "
4,"During video call back flesh light not working, "
4,"During video call back flesh light not working, "
5,Fully superb 
5,Fully superb 
5,Fully superb 
5,Fully superb 
5,Camera quality is just wonderful✨😍
5,Camera quality is just wonderful✨😍
5,Camera quality is just wonderful✨😍
5,Camera quality is just wonderful✨😍
5,Best product
5,Best product
5,Best product
5,"THIS PHONE IS REALLY NICE FOR GAMING AND NORMAL USES. BUT ONE DISADVANTAGED IS WHEN WE PLAY VIDEO OR SONG, BACK SIDE VIBRATE 📳 LITTLE... BUT THAT'S NOT A BIG PROBLEM... ANY IT'S OVERALL BEST PHONE.. AMAZING performance"
5,"THIS PHONE IS REALLY NICE FOR GAMING AND NORMAL USES. BUT ONE DISADVANTAGED IS WHEN WE PLAY VIDEO OR SONG, BACK SIDE VIBRATE 📳 LITTLE... BUT THAT'S NOT A BIG PROBLEM... ANY IT'S OVERALL BEST PHONE.. AMAZING performance"
5,"THIS PHONE IS REALLY NICE FOR GAMING AND NORMAL USES. BUT ONE DISADVANTAGED IS WHEN WE PLAY VIDEO OR SONG, BACK SIDE VIBRATE 📳 LITTLE... BUT THAT'S NOT A BIG PROBLEM... ANY IT'S OVERALL BEST PHONE.. AMAZING performance"
5,The only thing about this phone is it is 225 grm. And its back is little bulky. If you are happy with these two things this one is perfect👍👍👍👍
5,It's a amazing mobile
5,It's a amazing mobile
5,It's a amazing mobile
5,Nice Phone. I love it so much. This device's game performance is very xtreme
5,Nice Phone. I love it so much. This device's game performance is very xtreme
5,Nice Phone. I love it so much. This device's game performance is very xtreme
5,Nice Phone. I love it so much. This device's game performance is very xtreme
5,Exllent
5,Exllent
5,Exllent
5,Fully superb 
5,Camera quality is just wonderful✨😍
5,Camera quality is just wonderful✨😍
5,Camera quality is just wonderful✨😍
5,Best product
5,Best product
5,Excellent delivery service by thiruvuru delivery hub
5,"THIS PHONE IS REALLY NICE FOR GAMING AND NORMAL USES. BUT ONE DISADVANTAGED IS WHEN WE PLAY VIDEO OR SONG, BACK SIDE VIBRATE 📳 LITTLE... BUT THAT'S NOT A BIG PROBLEM... ANY IT'S OVERALL BEST PHONE.. AMAZING performance"
5,"THIS PHONE IS REALLY NICE FOR GAMING AND NORMAL USES. BUT ONE DISADVANTAGED IS WHEN WE PLAY VIDEO OR SONG, BACK SIDE VIBRATE 📳 LITTLE... BUT THAT'S NOT A BIG PROBLEM... ANY IT'S OVERALL BEST PHONE.. AMAZING performance"
5,"THIS PHONE IS REALLY NICE FOR GAMING AND NORMAL USES. BUT ONE DISADVANTAGED IS WHEN WE PLAY VIDEO OR SONG, BACK SIDE VIBRATE 📳 LITTLE... BUT THAT'S NOT A BIG PROBLEM... ANY IT'S OVERALL BEST PHONE.. AMAZING performance"
5,The only thing about this phone is it is 225 grm. And its back is little bulky. If you are happy with these two things this one is perfect👍👍👍👍
5,The only thing about this phone is it is 225 grm. And its back is little bulky. If you are happy with these two things this one is perfect👍👍👍👍
5,The only thing about this phone is it is 225 grm. And its back is little bulky. If you are happy with these two things this one is perfect👍👍👍👍
5,It's a amazing mobile
5,It's a amazing mobile
5,It's a amazing mobile
5,Nice Phone. I love it so much. This device's game performance is very xtreme
5,Nice Phone. I love it so much. This device's game performance is very xtreme
5,Camera quality is just wonderful✨😍
5,Best product
5,Best product
5,Best product
5,Excellent delivery service by thiruvuru delivery hub
5,Excellent delivery service by thiruvuru delivery hub
5,Excellent delivery service by thiruvuru delivery hub
5,"THIS PHONE IS REALLY NICE FOR GAMING AND NORMAL USES. BUT ONE DISADVANTAGED IS WHEN WE PLAY VIDEO OR SONG, BACK SIDE VIBRATE 📳 LITTLE... BUT THAT'S NOT A BIG PROBLEM... ANY IT'S OVERALL BEST PHONE.. AMAZING performance"
5,"THIS PHONE IS REALLY NICE FOR GAMING AND NORMAL USES. BUT ONE DISADVANTAGED IS WHEN WE PLAY VIDEO OR SONG, BACK SIDE VIBRATE 📳 LITTLE... BUT THAT'S NOT A BIG PROBLEM... ANY IT'S OVERALL BEST PHONE.. AMAZING performance"
5,"THIS PHONE IS REALLY NICE FOR GAMING AND NORMAL USES. BUT ONE DISADVANTAGED IS WHEN WE PLAY VIDEO OR SONG, BACK SIDE VIBRATE 📳 LITTLE... BUT THAT'S NOT A BIG PROBLEM... ANY IT'S OVERALL BEST PHONE.. AMAZING performance"
5,5* Camera super good product
5,The only thing about this phone is it is 225 grm. And its back is little bulky. If you are happy with these two things this one is perfect👍👍👍👍
5,The only thing about this phone is it is 225 grm. And its back is little bulky. If you are happy with these two things this one is perfect👍👍👍👍
5,It's a amazing mobile
5,It's a amazing mobile
5,Nice Phone. I love it so much. This device's game performance is very xtreme
5,Nice Phone. I love it so much. This device's game performance is very xtreme
5,Best product
5,Best product
5,Excellent delivery service by thiruvuru delivery hub
5,Excellent delivery service by thiruvuru delivery hub
5,Excellent delivery service by thiruvuru delivery hub
5,"THIS PHONE IS REALLY NICE FOR GAMING AND NORMAL USES. BUT ONE DISADVANTAGED IS WHEN WE PLAY VIDEO OR SONG, BACK SIDE VIBRATE 📳 LITTLE... BUT THAT'S NOT A BIG PROBLEM... ANY IT'S OVERALL BEST PHONE.. AMAZING performance"
5,"THIS PHONE IS REALLY NICE FOR GAMING AND NORMAL USES. BUT ONE DISADVANTAGED IS WHEN WE PLAY VIDEO OR SONG, BACK SIDE VIBRATE 📳 LITTLE... BUT THAT'S NOT A BIG PROBLEM... ANY IT'S OVERALL BEST PHONE.. AMAZING performance"
5,5* Camera super good product
5,5* Camera super good product
5,5* Camera super good product
5,The only thing about this phone is it is 225 grm. And its back is little bulky. If you are happy with these two things this one is perfect👍👍👍👍
5,The only thing about this phone is it is 225 grm. And its back is little bulky. If you are happy with these two things this one is perfect👍👍👍👍
5,Nice phone
5,It's a amazing mobile
5,It's a amazing mobile
5,Nice Phone. I love it so much. This device's game performance is very xtreme
5,Best product
5,Best product
5,Best product
5,Excellent delivery service by thiruvuru delivery hub
5,Excellent delivery service by thiruvuru delivery hub
5,"THIS PHONE IS REALLY NICE FOR GAMING AND NORMAL USES. BUT ONE DISADVANTAGED IS WHEN WE PLAY VIDEO OR SONG, BACK SIDE VIBRATE 📳 LITTLE... BUT THAT'S NOT A BIG PROBLEM... ANY IT'S OVERALL BEST PHONE.. AMAZING performance"
5,"THIS PHONE IS REALLY NICE FOR GAMING AND NORMAL USES. BUT ONE DISADVANTAGED IS WHEN WE PLAY VIDEO OR SONG, BACK SIDE VIBRATE 📳 LITTLE... BUT THAT'S NOT A BIG PROBLEM... ANY IT'S OVERALL BEST PHONE.. AMAZING performance"
5,Nice product good bettery. The battery take 30 min to 0 to 50 % . But when you play game for 5 min its hot very much. The mobile have heating problm.
5,5* Camera super good product
5,5* Camera super good product
5,5* Camera super good product
5,Nice mobile
5,The only thing about this phone is it is 225 grm. And its back is little bulky. If you are happy with these two things this one is perfect👍👍👍👍
5,Nice phone
5,Excellent delivery service by thiruvuru delivery hub
5,Excellent delivery service by thiruvuru delivery hub
5,Nice product good bettery. The battery take 30 min to 0 to 50 % . But when you play game for 5 min its hot very much. The mobile have heating problm.
5,Nice product good bettery. The battery take 30 min to 0 to 50 % . But when you play game for 5 min its hot very much. The mobile have heating problm.
5,Nice product good bettery. The battery take 30 min to 0 to 50 % . But when you play game for 5 min its hot very much. The mobile have heating problm.
5,5* Camera super good product
5,5* Camera super good product
5,5* Camera super good product
5,Nice mobile
5,Nice mobile
5,The only thing about this phone is it is 225 grm. And its back is little bulky. If you are happy with these two things this one is perfect👍👍👍👍
5,The only thing about this phone is it is 225 grm. And its back is little bulky. If you are happy with these two things this one is perfect👍👍👍👍
5,The only thing about this phone is it is 225 grm. And its back is little bulky. If you are happy with these two things this one is perfect👍👍👍👍
5,Display problem because sceen light shut down in few sec
5,Nice phone
5,Nice phone
5,Nice phone
5,Excellent delivery service by thiruvuru delivery hub
5,Excellent delivery service by thiruvuru delivery hub
5,Nice product good bettery. The battery take 30 min to 0 to 50 % . But when you play game for 5 min its hot very much. The mobile have heating problm.
5,Nice product good bettery. The battery take 30 min to 0 to 50 % . But when you play game for 5 min its hot very much. The mobile have heating problm.
5,5* Camera super good product
5,5* Camera super good product
5,Nice mobile
5,Nice mobile
5,Well done
5,The only thing about this phone is it is 225 grm. And its back is little bulky. If you are happy with these two things this one is perfect👍👍👍👍
5,The only thing about this phone is it is 225 grm. And its back is little bulky. If you are happy with these two things this one is perfect👍👍👍👍
5,Display problem because sceen light shut down in few sec
5,Display problem because sceen light shut down in few sec
5,Display problem because sceen light shut down in few sec
5,Nice phone
5,Nice phone
5,Excellent delivery service by thiruvuru delivery hub
5,Nice product good bettery. The battery take 30 min to 0 to 50 % . But when you play game for 5 min its hot very much. The mobile have heating problm.
5,Nice product good bettery. The battery take 30 min to 0 to 50 % . But when you play game for 5 min its hot very much. The mobile have heating problm.
5,5* Camera super good product
5,5* Camera super good product
5,Nice mobile
5,Nice mobile
5,Nice mobile
5,Well done
5,Well done
5,Best mobile in this time
5,Display problem because sceen light shut down in few sec
5,Display problem because sceen light shut down in few sec
5,Nice phone
5,Nice phone
5,Nice product good bettery. The battery take 30 min to 0 to 50 % . But when you play game for 5 min its hot very much. The mobile have heating problm.
5,Nice product good bettery. The battery take 30 min to 0 to 50 % . But when you play game for 5 min its hot very much. The mobile have heating problm.
5,Nice mobile
5,Nice mobile
5,Well done
5,Well done
3,Product is good...but it lacks that premium touch.
5,Best mobile in this time
5,Display problem because sceen light shut down in few sec
5,Display problem because sceen light shut down in few sec
5,Nice phone
5,Nice phone
5,Nice product good bettery. The battery take 30 min to 0 to 50 % . But when you play game for 5 min its hot very much. The mobile have heating problm.
5,Nice product good bettery. The battery take 30 min to 0 to 50 % . But when you play game for 5 min its hot very much. The mobile have heating problm.
5,Nice mobile
5,Nice mobile
5,Well done
5,Well done
3,Product is good...but it lacks that premium touch.
3,Product is good...but it lacks that premium touch.
3,Product is good...but it lacks that premium touch.
5,Best mobile in this time
5,Best mobile in this time
5,Fantastic product and valuable things. Awesome😊😊
5,Display problem because sceen light shut down in few sec
5,Display problem because sceen light shut down in few sec
5,Display problem because sceen light shut down in few sec
5,Nice phone
5,Nice phone
5,Nice phone
5,Nice product good bettery. The battery take 30 min to 0 to 50 % . But when you play game for 5 min its hot very much. The mobile have heating problm.
5,Nice product good bettery. The battery take 30 min to 0 to 50 % . But when you play game for 5 min its hot very much. The mobile have heating problm.
5,Nice mobile
5,Nice mobile
5,Well done
5,Well done
5,Well done
3,Product is good...but it lacks that premium touch.
3,Product is good...but it lacks that premium touch.
5,Best mobile in this time
5,Best mobile in this time
5,Best mobile in this time
5,Fantastic product and valuable things. Awesome😊😊
5,Fantastic product and valuable things. Awesome😊😊
5,Fantastic product and valuable things. Awesome😊😊
4,Best mobile
5,Display problem because sceen light shut down in few sec
5,Display problem because sceen light shut down in few sec
5,Well done
5,Well done
3,Product is good...but it lacks that premium touch.
3,Product is good...but it lacks that premium touch.
5,Best mobile in this time
5,Best mobile in this time
5,Best mobile in this time
5,Fantastic product and valuable things. Awesome😊😊
5,Fantastic product and valuable things. Awesome😊😊
4,Best mobile
4,Best mobile
4,This phone is very weight sound is very high
5,Display problem because sceen light shut down in few sec
5,Well done
5,Well done
3,Product is good...but it lacks that premium touch.
3,Product is good...but it lacks that premium touch.
5,Best mobile in this time
5,Best mobile in this time
5,Fantastic product and valuable things. Awesome😊😊
5,Fantastic product and valuable things. Awesome😊😊
4,Best mobile
4,Best mobile
4,Best mobile
4,This phone is very weight sound is very high
4,This phone is very weight sound is very high
4,This phone is very weight sound is very high
3,Product is good...but it lacks that premium touch.
3,Product is good...but it lacks that premium touch.
5,Best mobile in this time
5,Best mobile in this time
